,co,nh3,no,no2,o3,pm10,pm2_5,so2,latitude,longitude,Count,AQI,Air_Pollution_Level
4548,252.49622,0.1803612,0.4607785,134.00027,161.65088,26.363665,54.941525,1.499369,40.1911,105.0282,5.0,1912.0,Hazardous
4549,252.38058,0.16598967,0.6643948,137.81204,171.52527,28.837082,61.033348,1.4116005,40.1911,105.0282,5.0,1912.0,Hazardous
4550,234.5521,0.12942393,0.5588116,138.80931,142.43265,25.17243,55.713696,1.0591565,40.1911,105.0282,5.0,1912.0,Hazardous
4551,223.96724,0.1348151,0.6497785,148.25826,167.61455,21.995071,38.35144,0.7633008,40.1911,105.0282,5.0,1892.0,Hazardous
4552,231.91847,0.11058376,0.91269606,163.95905,212.55283,26.123358,51.453262,0.57427,40.1911,105.0282,5.0,1851.0,Hazardous
4553,241.45741,0.09795698,1.1662085,166.9847,231.65092,31.988083,76.0562,0.5185687,40.1911,105.0282,5.0,1826.0,Hazardous
4554,253.8901,0.09847065,1.4097261,157.80225,221.16188,33.22878,74.49003,0.6904748,40.1911,105.0282,5.0,1723.0,Hazardous
4555,261.97308,0.09422473,1.4238111,145.63257,187.14009,22.358366,32.076134,0.7732624,40.1911,105.0282,5.0,1741.0,Hazardous
4556,268.60953,0.11168896,1.3784574,135.5147,173.531,14.018298,9.765028,0.7455331,40.1911,105.0282,5.0,1780.0,Hazardous
4557,277.6748,0.14020155,1.2620653,132.25256,173.96072,14.087909,18.254198,0.8303966,40.1911,105.0282,5.0,1833.0,Hazardous
4558,285.68692,0.15629917,1.0959985,132.67451,174.35483,16.923807,31.90557,0.9545531,40.1911,105.0282,5.0,1881.0,Hazardous
4559,293.4811,0.17469719,1.0643977,130.67328,182.19849,19.731907,42.66836,1.0656885,40.1911,105.0282,5.0,1926.0,Hazardous
4560,297.54492,0.1928622,1.0908608,124.20566,190.39806,21.032207,46.17975,1.1525695,40.1911,105.0282,5.0,1950.0,Hazardous
4561,295.26736,0.2144639,1.13457,115.483505,184.8043,20.17167,40.207264,1.2350472,40.1911,105.0282,5.0,1950.0,Hazardous
4562,293.58023,0.23410782,1.2845918,106.183174,190.34993,20.42203,40.981686,1.3999954,40.1911,105.0282,5.0,1950.0,Hazardous
4563,291.44153,0.22423273,1.3535035,95.13736,178.8189,28.014196,85.669754,1.4702724,40.1911,105.0282,5.0,1950.0,Hazardous
4564,288.83734,0.23723474,1.373374,86.19003,168.43852,45.1506,180.23116,1.4635776,40.1911,105.0282,5.0,1950.0,Hazardous
4565,280.7724,0.2498688,1.3627297,79.78564,147.45786,64.160065,283.96765,1.3172274,40.1911,105.0282,5.0,1950.0,Hazardous
4566,270.58774,0.25386542,1.3238652,79.0692,141.01984,74.58411,337.2694,1.1378561,40.1911,105.0282,5.0,1950.0,Hazardous
4567,263.1229,0.27011043,1.3810196,81.69574,151.8613,69.85624,307.19318,0.9603306,40.1911,105.0282,5.0,1950.0,Hazardous
4568,267.16418,0.26224297,1.3623205,94.41597,186.73967,47.024456,179.06181,0.7552915,40.1911,105.0282,5.0,1937.0,Hazardous
4569,274.19937,0.2449456,1.1953496,98.72156,194.18063,45.737076,183.27426,0.6615738,40.1911,105.0282,5.0,1927.0,Hazardous
4570,280.64352,0.25491655,0.98048055,107.27726,201.16647,46.720226,191.50266,0.6286291,40.1911,105.0282,5.0,1914.0,Hazardous
4571,284.24612,0.24167065,0.7705887,118.752205,209.54979,46.490105,190.75105,0.56521076,40.1911,105.0282,5.0,1899.0,Hazardous
4572,288.38217,0.2138455,0.732628,124.05751,208.70898,43.636772,174.37598,0.46503085,40.1911,105.0282,5.0,1896.0,Hazardous
4573,293.2498,0.1866352,0.7893571,128.76672,203.57738,35.348747,126.9784,0.36525342,40.1911,105.0282,5.0,1925.0,Hazardous
4574,300.2501,0.16621289,0.8428507,133.7647,198.07419,30.574402,100.48015,0.3110838,40.1911,105.0282,5.0,1966.0,Hazardous
4575,300.5014,0.17527416,0.8281884,135.82597,194.61354,30.68622,100.800385,0.26883188,40.1911,105.0282,5.0,1968.0,Hazardous
4576,295.93488,0.19299455,0.8458566,137.9684,200.19739,31.265116,101.34688,0.23249528,40.1911,105.0282,5.0,1968.0,Hazardous
4577,289.81396,0.1909052,0.8439802,148.34721,207.82713,30.001493,85.721016,0.17950486,40.1911,105.0282,5.0,1968.0,Hazardous
4578,284.05127,0.15378371,0.96083456,151.60052,196.38062,28.492102,76.99489,0.1549334,40.1911,105.0282,5.0,1968.0,Hazardous
4579,283.94592,0.12525749,1.107632,150.77643,187.70737,26.713026,70.0345,0.17862685,40.1911,105.0282,5.0,1968.0,Hazardous
4580,284.6804,0.10208272,1.1298977,143.49442,164.73672,25.782728,73.76777,0.1937403,40.1911,105.0282,5.0,1968.0,Hazardous
4581,287.10364,0.111379,1.035902,140.3416,161.4309,27.211319,84.51412,0.18173623,40.1911,105.0282,5.0,1968.0,Hazardous
4582,291.87268,0.118150055,0.9344535,144.9058,167.96144,28.42033,86.79914,0.13947338,40.1911,105.0282,5.0,1968.0,Hazardous
4583,295.76263,0.12052627,0.98082566,143.38246,174.58261,25.337954,70.911255,0.14525166,40.1911,105.0282,5.0,1941.0,Hazardous
4584,299.48297,0.13237615,1.140136,134.06218,178.29619,18.57608,41.424213,0.20007569,40.1911,105.0282,5.0,1962.0,Hazardous
4585,303.6344,0.16971643,1.2212566,129.1923,204.847,14.111079,23.003948,0.3443839,40.1911,105.0282,5.0,1986.0,Hazardous
4586,305.8092,0.1906954,1.3483986,123.30569,225.68356,15.924194,38.193764,0.4376199,40.1911,105.0282,5.0,1999.0,Hazardous
4587,301.6897,0.18887024,1.5636759,109.80623,219.27077,17.623556,52.78702,0.40109703,40.1911,105.0282,5.0,1999.0,Hazardous
4588,292.6877,0.21691598,1.7253942,97.98849,212.79126,17.050236,50.90938,0.3713967,40.1911,105.0282,5.0,1999.0,Hazardous
4589,288.2654,0.22655872,1.9119552,90.58551,212.55205,15.965535,44.537292,0.4649594,40.1911,105.0282,5.0,1999.0,Hazardous
4590,287.32462,0.2247755,1.8993152,88.51389,213.03496,16.16263,43.834763,0.58688927,40.1911,105.0282,5.0,1999.0,Hazardous
4591,288.77203,0.22891043,1.9269855,85.79766,210.60716,16.960367,49.072525,0.65212584,40.1911,105.0282,5.0,1999.0,Hazardous
4592,289.6757,0.25010318,1.9081515,84.67274,211.66795,18.015951,53.489807,0.6928136,40.1911,105.0282,5.0,1999.0,Hazardous
4593,289.037,0.28141686,1.705561,88.29056,215.38956,18.89092,53.885628,0.751605,40.1911,105.0282,5.0,1999.0,Hazardous
4594,287.6594,0.28897184,1.3406507,96.16575,214.80411,19.728142,54.873108,0.80344886,40.1911,105.0282,5.0,1975.0,Hazardous
4595,288.38217,0.2861758,1.2715063,107.979866,253.76761,23.25853,60.289284,1.0314142,40.1911,105.0282,5.0,1922.0,Hazardous
4596,285.3849,0.2393033,1.2977962,107.965294,240.07158,24.493357,64.960075,1.035899,40.1911,105.0282,5.0,1904.0,Hazardous
4597,285.31058,0.2343843,1.4019036,108.66205,237.61832,22.868668,58.465847,0.97934604,40.1911,105.0282,5.0,1904.0,Hazardous
4598,285.2024,0.22048458,1.5172211,108.45621,238.43846,20.531178,49.937828,0.82283896,40.1911,105.0282,5.0,1904.0,Hazardous
4599,286.44897,0.20658112,1.5628976,110.286026,240.2247,18.423882,42.600048,0.6374844,40.1911,105.0282,5.0,1904.0,Hazardous
4600,290.06683,0.19241142,1.534108,111.528175,235.86511,17.08073,39.573593,0.5383722,40.1911,105.0282,5.0,1906.0,Hazardous
4601,293.18985,0.18654215,1.387076,113.70413,220.1155,16.629837,39.353878,0.5232242,40.1911,105.0282,5.0,1925.0,Hazardous
4602,289.28738,0.18043968,1.2076082,111.681725,187.4062,16.335615,42.761524,0.4475641,40.1911,105.0282,5.0,1925.0,Hazardous
4603,280.7343,0.15615454,1.0176661,108.91569,152.79982,15.731729,44.34202,0.2609135,40.1911,105.0282,5.0,1925.0,Hazardous
4604,271.7196,0.10869011,0.75239205,110.811806,112.08635,15.637948,50.032272,0.081277795,40.1911,105.0282,5.0,1925.0,Hazardous
4605,270.60303,0.08974935,0.72572047,111.173676,97.03866,15.851507,51.639194,0.043944627,40.1911,105.0282,5.0,1925.0,Hazardous
4606,269.40143,0.0904035,0.67341393,110.40715,88.65673,15.863634,53.342075,0.031339303,40.1911,105.0282,5.0,1925.0,Hazardous
4607,269.52063,0.09397076,0.6953502,107.05677,86.587814,16.26656,55.95979,0.07084365,40.1911,105.0282,5.0,1925.0,Hazardous
4608,273.64987,0.11115316,0.7455921,106.53577,100.77622,17.948406,59.12854,0.18193677,40.1911,105.0282,5.0,1925.0,Hazardous
4609,281.53937,0.12657721,0.79407376,107.49505,115.95084,20.223194,63.59052,0.31658974,40.1911,105.0282,5.0,1902.0,Hazardous
4610,288.88937,0.13030054,0.8484991,106.6934,122.73291,21.325172,65.63218,0.34534594,40.1911,105.0282,5.0,1899.0,Hazardous
4611,289.3051,0.11648549,0.81473243,101.40666,99.81941,20.62159,65.89435,0.2710586,40.1911,105.0282,5.0,1902.0,Hazardous
4612,291.5671,0.1099637,0.76808244,96.77803,81.94971,21.474342,72.265175,0.2502271,40.1911,105.0282,5.0,1915.0,Hazardous
4613,295.84964,0.115721725,0.7407277,92.66025,72.29464,23.073097,78.91187,0.2922879,40.1911,105.0282,5.0,1940.0,Hazardous
4614,299.30338,0.12987362,0.7564772,87.90908,67.96094,24.608496,83.11683,0.36478063,40.1911,105.0282,5.0,1961.0,Hazardous
4615,299.96588,0.14911182,0.8259464,82.40609,65.65179,24.927479,80.87329,0.43367866,40.1911,105.0282,5.0,1965.0,Hazardous
4616,300.85977,0.17702144,0.90673393,80.156,76.775734,25.581171,78.28825,0.5568856,40.1911,105.0282,5.0,1970.0,Hazardous
4617,301.3143,0.19920425,0.900162,79.29175,87.3141,26.700039,80.71696,0.68898946,40.1911,105.0282,5.0,1972.0,Hazardous
4618,299.80194,0.21778892,0.8179643,79.744316,92.76591,27.422676,80.65687,0.83283067,40.1911,105.0282,5.0,1972.0,Hazardous
4619,299.83075,0.33506557,0.68042994,102.414215,208.72432,31.902664,80.597374,1.7029397,40.1911,105.0282,5.0,1972.0,Hazardous
4620,292.56418,0.26296133,0.6489292,109.81379,190.05971,33.190346,78.771324,1.779965,40.1911,105.0282,5.0,1972.0,Hazardous
4621,288.8226,0.2584724,0.5498574,114.43203,181.23686,31.862461,75.77229,1.7590016,40.1911,105.0282,5.0,1972.0,Hazardous
4622,286.96332,0.24396236,0.4518549,121.02349,175.02832,31.123835,72.56235,1.6925681,40.1911,105.0282,5.0,1972.0,Hazardous
4623,286.2731,0.22690351,0.50785583,124.33729,173.47067,30.226198,70.46768,1.5637769,40.1911,105.0282,5.0,1972.0,Hazardous
4624,286.06564,0.20971116,0.564486,129.25697,174.66077,28.729334,63.70256,1.4085546,40.1911,105.0282,5.0,1972.0,Hazardous
4625,283.59253,0.1929003,0.6340786,130.7412,168.75137,28.808544,66.65617,1.2903376,40.1911,105.0282,5.0,1964.0,Hazardous
4626,278.8744,0.17110357,0.6706046,127.50514,144.56271,28.769468,71.26348,1.194,40.1911,105.0282,5.0,1964.0,Hazardous
4627,274.2385,0.1561155,0.70853984,122.25848,125.25257,28.177076,71.254486,1.13651,40.1911,105.0282,5.0,1921.0,Hazardous
4628,269.396,0.12743673,0.70238,112.55503,93.68644,27.623013,80.65165,0.9457174,40.1911,105.0282,5.0,1899.0,Hazardous
4629,266.87198,0.114174165,0.64004576,104.058304,70.411804,26.8063,85.5635,0.739772,40.1911,105.0282,5.0,1888.0,Hazardous
4630,266.96024,0.10934589,0.5252235,102.358574,64.6303,26.516706,86.28788,0.60508895,40.1911,105.0282,5.0,1884.0,Hazardous
4631,264.64288,0.09618978,0.46292758,98.07739,49.87908,26.284262,91.830185,0.45652485,40.1911,105.0282,5.0,1883.0,Hazardous
4632,264.57123,0.0891019,0.46751228,92.09756,39.403206,26.238756,95.27862,0.35253882,40.1911,105.0282,5.0,1868.0,Hazardous
4633,264.349,0.092854835,0.44342285,87.42313,35.250336,26.461075,96.665825,0.31182313,40.1911,105.0282,5.0,1840.0,Hazardous
4634,264.54654,0.09747774,0.43846014,83.60177,34.409706,27.267921,100.29636,0.2980058,40.1911,105.0282,5.0,1813.0,Hazardous
